% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: R.A. Fisher
%      (b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
%      (c) Date: July, 1988
% 
% 3. Past Usage:
%    - Publications: too many to mention!!!  Here are a few.
%    1. Fisher,R.A. "The use of multiple measurements in taxonomic problems"
%       Annual Eugenics, 7, Part II, 179-188 (1936); also in "Contributions
%       to Mathematical Statistics" (John Wiley, NY, 1950).
%    2. Duda,R.O., & Hart,P.E. (1973) Pattern Classification and Scene Analysis.
%       (Q327.D83) John Wiley & Sons.  ISBN 0-471-22361-1.  See page 218.
%    3. Dasarathy, B.V. (1980) "Nosing Around the Neighborhood: A New System
%       Structure and Classification Rule for Recognition in Partially Exposed
%       Environments".  IEEE Transactions on Pattern Analysis and Machine
%       Intelligence, Vol. PAMI-2, No. 1, 67-71.
%       -- Results:
%          -- very low misclassification rates (0% for the setosa class)
%    4. Gates, G.W. (1972) "The Reduced Nearest Neighbor Rule".  IEEE 
%       Transactions on Information Theory, May 1972, 431-433.
%       -- Results:
%          -- very low misclassification rates again
%    5. See also: 1988 MLC Proceedings, 54-64.  Cheeseman et al's AUTOCLASS II
%       conceptual clustering system finds 3 classes in the data.
% 
% 4. Relevant Information:
%    --- This is perhaps the best known database to be found in the pattern
%        recognition literature.  Fisher's paper is a classic in the field
%        and is referenced frequently to this day.  (See Duda & Hart, for
%        example.)  The data set contains 3 classes of 50 instances each,
%        where each class refers to a type of iris plant.  One class is
%        linearly separable from the other 2; the latter are NOT linearly
%        separable from each other.
%    --- Predicted attribute: class of iris plant.
%    --- This is an exceedingly simple domain.
% 
% 5. Number of Instances: 150 (50 in each of three classes)
% 
% 6. Number of Attributes: 4 numeric, predictive attributes and the class
% 
% 7. Attribute Information:
%    1. sepal length in cm
%    2. sepal width in cm
%    3. petal length in cm
%    4. petal width in cm
%    5. class: 
%       -- Iris Setosa
%       -- Iris Versicolour
%       -- Iris Virginica
% 
% 8. Missing Attribute Values: None
% 
% Summary Statistics:
%  	           Min  Max   Mean    SD   Class Correlation
%    sepal length: 4.3  7.9   5.84  0.83    0.7826   
%     sepal width: 2.0  4.4   3.05  0.43   -0.4194
%    petal length: 1.0  6.9   3.76  1.76    0.9490  (high!)
%     petal width: 0.1  2.5   1.20  0.76    0.9565  (high!)
% 
% 9. Class Distribution: 33.3% for each of 3 classes.

@RELATION jk

@ATTRIBUTE P_value	REAL
@ATTRIBUTE S_entropy    REAL
@ATTRIBUTE F3   REAL
@ATTRIBUTE class 	{'coding','non_coding'}

@DATA
5.04453,2.35275,0.04085,'coding'
9.98277,2.38359,0.05159,'coding'
0.42439,1.00000,0.05037,'non_coding'
7.53483,3.00217,0.04846,'coding'
11.96244,2.48679,0.06739,'coding'
0.27273,1.00000,0.01240,'coding'
1.90805,1.58496,0.06579,'non_coding'
12.80056,2.77476,0.05413,'coding'
0.17063,1.58496,0.02185,'non_coding'
8.26138,2.04107,0.03639,'coding'
3.09127,2.64644,0.03680,'coding'
0.35772,1.00000,0.01745,'non_coding'
12.28342,2.55151,0.06569,'coding'
0.63513,1.00000,0.05224,'non_coding'
7.28958,1.77356,0.05629,'coding'
13.88731,2.66923,0.04942,'coding'
0.18925,1.58496,0.00867,'non_coding'
8.07708,2.92585,0.05048,'coding'
2.47270,2.46967,0.02132,'coding'
9.62515,2.78064,0.06851,'coding'
3.33032,2.68953,0.02006,'coding'
1.39728,1.92193,0.02731,'non_coding'
4.87167,2.85539,0.04872,'coding'
7.23024,1.61719,0.07454,'coding'
6.88601,2.04037,0.07136,'coding'
6.74160,2.57356,0.05226,'coding'
13.97522,2.15658,0.05195,'coding'
10.23260,2.98709,0.05622,'coding'
0.38612,1.00000,0.01958,'non_coding'
5.60266,2.75687,0.02794,'coding'
1.12822,1.37095,0.02192,'non_coding'
5.66667,2.95947,0.02899,'coding'
0.54785,2.25163,0.01085,'coding'
0.43895,1.52193,0.01678,'non_coding'
12.11933,2.95327,0.05785,'coding'
10.32980,3.00000,0.07300,'coding'
7.16780,2.74894,0.04876,'coding'
7.57465,2.88120,0.03945,'coding'
1.38667,1.58496,0.05547,'non_coding'
11.44073,2.19238,0.04787,'coding'
0.49535,1.00000,0.05540,'non_coding'
3.13746,2.66353,0.03234,'coding'
0.75223,1.00000,0.02943,'non_coding'
11.10101,3.03437,0.03364,'coding'
0.11299,1.58496,0.00383,'non_coding'
9.99172,2.83978,0.06206,'coding'
11.90775,2.55896,0.04394,'coding'
14.43340,2.23420,0.05627,'coding'
1.78217,1.00000,0.09739,'non_coding'
2.81935,2.19716,0.03638,'coding'
3.13016,2.68872,0.02981,'coding'
3.46719,2.54926,0.02730,'coding'
7.48248,2.85528,0.03348,'coding'
0.40570,1.00000,0.03209,'non_coding'
7.36851,1.86763,0.07406,'coding'
0.53571,1.00000,0.01370,'non_coding'
5.40171,2.70282,0.03957,'coding'
1.88215,2.11808,0.01901,'coding'
0.67754,1.92193,0.01473,'non_coding'
2.98752,2.48171,0.03195,'coding'
4.23622,2.70689,0.03336,'coding'
1.23116,1.00000,0.04120,'non_coding'
6.05744,2.35319,0.03728,'coding'
5.93521,2.64759,0.03721,'coding'
4.08685,2.14647,0.03132,'coding'
0.83583,1.58496,0.01848,'non_coding'
5.91009,2.74484,0.03888,'coding'
14.46253,2.45410,0.05606,'coding'
0.81958,1.00000,0.03133,'non_coding'
8.06118,2.89721,0.03401,'coding'
0.18301,1.58496,0.00718,'non_coding'
8.43447,2.89208,0.04094,'coding'
4.58042,2.01328,0.03203,'coding'
7.10056,2.70453,0.04814,'coding'
1.30058,2.69866,0.00913,'coding'
0.64198,1.58496,0.02378,'non_coding'
9.39169,2.28338,0.05574,'coding'
7.71488,2.90869,0.03188,'coding'
4.21184,2.58496,0.07873,'coding'
19.53060,2.64925,0.04846,'coding'
0.52489,1.00000,0.01792,'non_coding'
8.98218,2.04908,0.02527,'coding'
10.81865,2.90452,0.02803,'coding'
0.20000,0.91830,0.00667,'non_coding'
6.73798,2.90136,0.03352,'coding'
0.35043,1.00000,0.01797,'non_coding'
5.52131,2.55773,0.03621,'coding'
2.41368,2.48171,0.02476,'coding'
0.19355,1.58496,0.00624,'coding'
7.29146,2.78990,0.03664,'coding'
4.87812,1.73815,0.04298,'coding'
9.93634,2.58689,0.06900,'coding'
0.50000,1.58496,0.01852,'non_coding'
0.50000,1.58496,0.01515,'coding'
3.11842,2.41938,0.04103,'coding'
2.62763,2.25163,0.04734,'coding'
0.22649,1.58496,0.00666,'non_coding'
4.90307,2.53352,0.02051,'coding'
2.76942,2.52164,0.04165,'coding'
3.79333,2.50326,0.05058,'coding'
0.24405,1.58496,0.00872,'non_coding'
15.66667,2.92693,0.05459,'coding'
0.66667,1.00000,0.03604,'non_coding'
3.19713,2.48171,0.03438,'coding'
11.60821,1.79248,0.11003,'coding'
0.17949,2.00000,0.00460,'non_coding'
2.72727,2.23593,0.04508,'coding'
0.53070,2.91398,0.00543,'non_coding'
79.69612,2.52842,0.04442,'coding'
77.07924,2.39503,0.04301,'coding'
1.16312,1.00000,0.04949,'coding'
55.24907,2.60629,0.04413,'non_coding'
27.56870,2.25828,0.04321,'coding'
5.71605,2.26381,0.04705,'coding'
1.27610,1.00000,0.09305,'non_coding'
8.59332,2.60646,0.04202,'coding'
2.33513,2.36852,0.02511,'coding'
8.07242,2.82189,0.05158,'coding'
0.50236,1.00000,0.01309,'non_coding'
6.95131,2.14350,0.03124,'coding'
0.92964,2.42258,0.00676,'non_coding'
3.85957,2.41830,0.03574,'coding'
0.13707,1.91830,0.00256,'non_coding'
8.41801,1.62669,0.06789,'coding'
4.35319,2.49560,0.03705,'coding'
8.47212,2.43004,0.06299,'coding'
0.47916,0.00000,0.03601,'non_coding'
6.12371,3.01307,0.04209,'coding'
3.37236,2.85539,0.03290,'coding'
8.18847,2.86669,0.03455,'coding'
1.16667,2.00000,0.03070,'coding'
1.29247,2.11328,0.01668,'coding'
5.84515,2.78064,0.04145,'coding'
10.90805,1.97489,0.04425,'coding'
0.80817,2.32193,0.00925,'non_coding'
13.85299,2.79646,0.04736,'coding'
2.67568,2.00000,0.07232,'coding'
1.64286,1.00000,0.07823,'non_coding'
12.46239,2.41350,0.04573,'coding'
11.08497,2.60123,0.05434,'coding'
8.35472,2.86763,0.04468,'coding'
0.80000,1.00000,0.04571,'non_coding'
3.58297,2.66123,0.03157,'coding'
8.88980,2.45765,0.03651,'coding'
1.69953,2.00000,0.04787,'non_coding'
4.72807,2.44163,0.04147,'coding'
12.91561,2.52256,0.05450,'coding'
0.75601,1.58496,0.02012,'non_coding'
8.80940,2.05904,0.04600,'coding'
2.17073,1.00000,0.10589,'coding'
1.32222,0.00000,0.08815,'coding'
2.38596,1.00000,0.12558,'coding'
0.47887,0.91830,0.02358,'non_coding'
13.17802,2.47476,0.05793,'coding'
0.78273,2.23593,0.00887,'non_coding'
11.27865,2.80004,0.07116,'coding'
14.52110,2.28802,0.09191,'coding'
7.37813,2.60624,0.05833,'coding'
8.90566,2.33926,0.05601,'coding'
15.33333,3.03915,0.06483,'coding'
6.90330,2.25445,0.04712,'coding'
0.28826,0.91830,0.01920,'non_coding'
5.14533,2.27980,0.04116,'coding'
3.67708,2.32193,0.07661,'coding'
0.45324,1.00000,0.03781,'non_coding'
2.08254,2.25163,0.03967,'coding'
8.22847,2.40078,0.03429,'coding'
0.50617,1.00000,0.01959,'non_coding'
8.73455,1.74426,0.03998,'coding'
11.32469,3.06660,0.04892,'coding'
0.91057,1.00000,0.04442,'non_coding'
7.41204,2.77778,0.05147,'coding'
8.22010,2.44022,0.06275,'coding'
7.03089,2.05459,0.06859,'coding'
7.32472,2.65645,0.02703,'coding'
1.75742,2.23127,0.01840,'coding'
1.35152,1.58496,0.04915,'non_coding'
0.99718,2.80735,0.01690,'coding'
0.48412,1.58496,0.01067,'non_coding'
12.93737,2.50274,0.05402,'coding'
4.23148,2.75000,0.05877,'coding'
7.92513,2.99286,0.04238,'coding'
6.10516,2.85115,0.03440,'coding'
0.77037,1.00000,0.03424,'non_coding'
3.39362,1.97175,0.03610,'coding'
2.54844,2.68872,0.02511,'coding'
2.82952,2.12809,0.04320,'coding'
2.61818,1.58496,0.09521,'coding'
0.52885,1.00000,0.01102,'non_coding'
8.89333,2.20624,0.07115,'coding'
0.63429,1.50000,0.01067,'non_coding'
7.12920,2.78990,0.05527,'coding'
13.12757,2.60123,0.06483,'coding'
6.00000,3.05656,0.04651,'coding'
3.71784,2.89629,0.03085,'coding'
4.73214,1.88223,0.02817,'coding'
4.51527,2.42258,0.03598,'coding'
3.05607,2.45915,0.02856,'coding'
0.47192,1.58496,0.01888,'non_coding'
2.52033,1.50000,0.06147,'coding'
2.44444,1.52193,0.05093,'coding'
0.43361,0.91830,0.01493,'non_coding'
15.44345,2.79546,0.04617,'coding'
0.78431,1.00000,0.04614,'non_coding'
3.71318,2.28802,0.02467,'coding'
0.42473,1.58496,0.01370,'non_coding'
14.71847,2.87951,0.04236,'coding'
1.12701,2.00000,0.02599,'non_coding'
10.28175,2.98936,0.04080,'coding'
2.91575,2.64644,0.03204,'coding'
0.82126,1.50000,0.02380,'non_coding'
6.39837,2.55805,0.04459,'coding'
3.28571,2.32193,0.03912,'coding'
3.45652,2.66353,0.03757,'coding'
3.43026,1.81128,0.04866,'coding'
0.39077,1.00000,0.02134,'non_coding'
0.64237,1.92193,0.01002,'coding'
0.18105,1.00000,0.01067,'non_coding'
4.85926,2.47722,0.03599,'coding'
1.70447,1.52193,0.03514,'coding'
0.50078,1.58496,0.00788,'non_coding'
2.73103,1.90564,0.03767,'coding'
9.41209,2.75048,0.02586,'coding'
0.76518,1.00000,0.01158,'non_coding'
6.78788,2.59353,0.03740,'coding'
4.03756,2.70453,0.02843,'coding'
7.50292,2.43724,0.02633,'coding'
10.89153,2.11249,0.05174,'coding'
11.72348,2.52821,0.03331,'coding'
0.58191,1.00000,0.02568,'non_coding'
0.55556,1.00000,0.02315,'coding'
0.41192,1.58496,0.03250,'non_coding'
11.95121,2.40468,0.03931,'coding'
2.43333,2.50326,0.03244,'coding'
13.85159,2.87104,0.04818,'coding'
1.26471,1.50000,0.03720,'coding'
3.15730,1.52193,0.07095,'coding'
0.61736,1.00000,0.06286,'non_coding'
11.84194,2.51249,0.05560,'coding'
0.34167,1.50000,0.00854,'non_coding'
3.76744,1.92193,0.08761,'coding'
5.45033,2.50326,0.07219,'coding'
0.55794,1.00000,0.04295,'non_coding'
4.94017,2.35846,0.03619,'coding'
0.76744,1.00000,0.03569,'non_coding'
7.46505,2.52164,0.12040,'coding'
0.60606,1.00000,0.02755,'non_coding'
4.18713,2.25163,0.07346,'coding'
3.16667,2.12809,0.05278,'coding'
5.69343,2.39940,0.04156,'coding'
6.55840,2.91520,0.03737,'coding'
15.47886,3.18316,0.05776,'coding'
7.83113,1.95006,0.06900,'coding'
0.68029,1.00000,0.07667,'non_coding'
15.86098,2.40888,0.07517,'coding'
0.35220,1.00000,0.01944,'non_coding'
13.00855,2.85590,0.07412,'coding'
0.72788,2.32193,0.02174,'non_coding'
8.48112,2.82189,0.05489,'coding'
6.03239,2.55666,0.04885,'coding'
3.00000,2.25163,0.05357,'coding'
0.42644,1.00000,0.01663,'non_coding'
7.58290,2.53831,0.03970,'coding'
2.54444,1.58496,0.08481,'coding'
1.40606,1.58496,0.05113,'coding'
0.83611,2.00000,0.02231,'non_coding'
7.84307,2.82218,0.05390,'coding'
2.49221,2.25163,0.04658,'coding'
0.32866,1.58496,0.00436,'non_coding'
9.75399,3.04638,0.05495,'coding'
10.98253,2.96731,0.04796,'coding'
0.60129,2.25000,0.00848,'non_coding'
9.84916,2.96933,0.03979,'coding'
0.36292,1.58496,0.01765,'non_coding'
2.85000,2.41938,0.03562,'coding'
7.02834,2.59717,0.02845,'coding'
0.84921,1.92193,0.02022,'non_coding'
3.00000,2.35539,0.03000,'coding'
2.04918,2.23593,0.03359,'coding'
0.38886,0.91830,0.02358,'non_coding'
5.22124,2.82821,0.03080,'coding'
1.41543,1.00000,0.04524,'non_coding'
6.00427,2.45176,0.03079,'coding'
0.56950,1.00000,0.03186,'non_coding'
0.94326,1.92193,0.02007,'coding'
3.41880,2.52164,0.05844,'coding'
0.31028,1.00000,0.03047,'non_coding'
5.84242,2.85222,0.04249,'coding'
4.12022,2.80735,0.06754,'coding'
2.40299,2.00000,0.03587,'coding'
7.97222,2.26387,0.04745,'coding'
2.86970,1.25163,0.05218,'coding'
4.36439,2.64160,0.05422,'coding'
5.49049,2.49893,0.04175,'coding'
1.93333,2.75163,0.01933,'coding'
0.79279,1.00000,0.04285,'non_coding'
0.47863,1.00000,0.02455,'coding'
0.35374,2.32193,0.00722,'coding'
1.12245,2.75000,0.01527,'coding'
1.82432,2.15564,0.02465,'coding'
17.03194,2.92243,0.04731,'coding'
1.40351,1.00000,0.07387,'coding'
0.97627,1.00000,0.04037,'non_coding'
2.22958,1.65774,0.02953,'coding'
0.46341,1.00000,0.02261,'non_coding'
0.74667,0.00000,0.05973,'coding'
0.48635,0.00000,0.04148,'coding'
0.47222,0.00000,0.03935,'coding'
0.46667,0.00000,0.03733,'coding'
0.67602,0.00000,0.04480,'coding'
2.13720,0.00000,0.04755,'coding'
2.33333,0.00000,0.16092,'coding'
4.06594,2.95854,0.02204,'coding'
3.24706,2.44644,0.03820,'coding'
2.91406,2.12809,0.04553,'coding'
0.55081,1.92193,0.01087,'non_coding'
0.81538,1.58496,0.02509,'coding'
1.18008,1.92193,0.02713,'coding'
2.38697,1.52193,0.05487,'coding'
0.26667,0.00000,0.02667,'coding'
0.97878,1.00000,0.04801,'non_coding'
0.63566,1.00000,0.02957,'coding'
6.38845,2.12809,0.10061,'coding'
5.95426,3.06611,0.02476,'coding'
6.52691,2.85590,0.03698,'coding'
0.20641,1.92193,0.00482,'non_coding'
4.57407,2.32193,0.10165,'coding'
3.77528,1.52193,0.08484,'coding'
0.88673,2.25163,0.01722,'coding'
8.33427,2.08725,0.04695,'coding'
2.46185,2.00000,0.05932,'coding'
2.09524,2.44644,0.02395,'coding'
11.14744,2.68738,0.02680,'coding'
0.48624,1.91830,0.00892,'coding'
20.87132,2.88048,0.05116,'coding'
5.78687,2.79479,0.03507,'coding'
2.66075,2.72193,0.03149,'coding'
2.85827,1.66450,0.04501,'coding'
2.49290,1.58496,0.05291,'non_coding'
4.61049,2.82782,0.03454,'coding'
0.49756,2.58496,0.01279,'non_coding'
6.41837,3.03379,0.03275,'coding'
1.26667,1.00000,0.06333,'coding'
0.33987,1.58496,0.01333,'non_coding'
5.53822,2.74717,0.03528,'coding'
1.20318,2.59491,0.00921,'non_coding'
7.57843,2.94644,0.04458,'coding'
0.35357,1.92193,0.00811,'non_coding'
2.62774,2.15564,0.03836,'coding'
0.37398,1.00000,0.01824,'non_coding'
3.35778,2.41938,0.04477,'coding'
0.51030,1.00000,0.04155,'non_coding'
6.68324,2.92193,0.07385,'coding'
0.35780,2.73216,0.00406,'non_coding'
8.69542,2.73957,0.06820,'coding'
0.82826,1.58496,0.04183,'non_coding'
22.89550,2.99411,0.10478,'coding'
1.66909,2.55034,0.01116,'non_coding'
2.47458,1.58496,0.08388,'coding'
6.14556,2.41160,0.05367,'coding'
0.83808,2.00000,0.00459,'non_coding'
0.85484,1.58496,0.02758,'coding'
0.49653,2.52164,0.01194,'non_coding'
4.26599,2.91398,0.04309,'coding'
0.79269,2.32193,0.03171,'non_coding'
4.57711,1.50000,0.13663,'coding'
0.93060,0.00000,0.07890,'coding'
1.08019,2.72193,0.00887,'non_coding'
2.81385,2.50326,0.03654,'coding'
0.30742,2.22219,0.00200,'non_coding'
1.53165,2.00000,0.03878,'coding'
2.05936,2.66013,0.01411,'coding'
0.40953,1.00000,0.03701,'non_coding'
5.21146,2.75286,0.03257,'coding'
0.97386,0.91830,0.03819,'non_coding'
3.43986,2.93395,0.02364,'coding'
0.69529,2.00000,0.02276,'non_coding'
8.64579,2.57974,0.03735,'coding'
0.69989,1.00000,0.05401,'non_coding'
17.51121,2.83741,0.08126,'coding'
0.55346,1.58496,0.02089,'non_coding'
5.09172,2.15564,0.06835,'coding'
1.12658,2.00000,0.02852,'non_coding'
3.77104,2.66353,0.03809,'coding'
0.18040,1.95021,0.01101,'non_coding'
6.75758,2.41160,0.06143,'coding'
0.28827,2.40564,0.01190,'non_coding'
5.88426,2.88955,0.04086,'coding'
0.36321,1.58496,0.01897,'non_coding'
5.58333,2.69527,0.02407,'coding'
0.24115,1.58496,0.02148,'non_coding'
2.90141,2.15564,0.04086,'coding'
2.31239,1.97175,0.02421,'coding'
0.29697,2.25163,0.00540,'coding'
0.41961,2.32193,0.00987,'non_coding'
7.26346,2.48633,0.04992,'coding'
0.50000,1.58496,0.02000,'non_coding'
1.82687,1.84237,0.02832,'coding'
1.06306,1.00000,0.05746,'non_coding'
2.46801,2.29990,0.02493,'coding'
0.43750,1.00000,0.01823,'non_coding'
11.14983,2.51205,0.05631,'coding'
0.25490,1.50000,0.00750,'non_coding'
3.42044,2.66353,0.03438,'coding'
1.28070,1.00000,0.06741,'non_coding'
0.49462,1.58496,0.01596,'coding'
0.56958,1.91830,0.01106,'non_coding'
0.87202,1.79248,0.01557,'coding'
11.63303,2.96508,0.05336,'coding'
0.46787,2.72548,0.00564,'non_coding'
2.71120,2.87291,0.02070,'coding'
5.53312,2.72548,0.03605,'coding'
0.42543,1.00000,0.02342,'non_coding'
3.56384,2.87382,0.01476,'coding'
0.45229,1.00000,0.00877,'non_coding'
0.95032,2.58496,0.00914,'coding'
2.45228,2.71929,0.02161,'coding'
1.44369,2.40564,0.01951,'coding'
0.33333,1.58496,0.01111,'coding'
0.13889,1.00000,0.00579,'coding'
0.37984,1.92193,0.02651,'non_coding'
6.82598,2.56291,0.03346,'coding'
5.33956,2.45083,0.04990,'coding'
0.65711,1.00000,0.01662,'non_coding'
22.63448,2.67037,0.06244,'coding'
0.58389,2.50000,0.00540,'non_coding'
3.13400,2.44107,0.02082,'coding'
0.64435,2.00000,0.02317,'non_coding'
5.55652,2.56545,0.04832,'coding'
4.16974,2.52178,0.03077,'coding'
0.70270,1.00000,0.03798,'non_coding'
8.09955,2.57855,0.05436,'coding'
0.22847,2.50326,0.00227,'non_coding'
4.50886,2.45915,0.04356,'coding'
7.29499,2.92745,0.04661,'coding'
0.37255,1.00000,0.02191,'non_coding'
4.69744,1.84237,0.07227,'coding'
0.52688,1.58496,0.01700,'non_coding'
1.84071,2.25163,0.03258,'coding'
1.67932,1.50000,0.04251,'coding'
0.64587,2.72193,0.01185,'non_coding'
1.04329,2.00000,0.02710,'coding'
1.10730,1.00000,0.03212,'non_coding'
4.70354,2.31582,0.04162,'coding'
1.76879,1.00000,0.06720,'non_coding'
5.37288,2.84237,0.04553,'coding'
3.40278,2.00000,0.04726,'coding'
1.95062,2.00000,0.04816,'coding'
2.61905,2.32193,0.05756,'coding'
0.81079,2.32193,0.01320,'non_coding'
3.92517,2.55034,0.04005,'coding'
3.83188,1.91830,0.06664,'coding'
0.73469,1.58496,0.01257,'non_coding'
1.59494,1.65774,0.02019,'coding'
1.31513,1.58496,0.06550,'non_coding'
10.15572,3.01098,0.03706,'coding'
0.07377,2.25163,0.01015,'non_coding'
10.17429,2.98177,0.04433,'coding'
0.45614,1.58496,0.01600,'non_coding'
2.40848,2.24644,0.02784,'coding'
0.25261,1.58496,0.01913,'non_coding'
2.54902,2.28104,0.03332,'coding'
20.72423,2.88954,0.04678,'coding'
0.59876,1.00000,0.01186,'non_coding'
4.76190,2.35539,0.04535,'coding'
1.90707,2.41938,0.02312,'coding'
0.30184,2.58496,0.01087,'non_coding'
10.85277,2.13460,0.05386,'coding'
7.26016,2.69238,0.05903,'coding'
0.19679,0.81128,0.00474,'non_coding'
5.84296,2.28778,0.05194,'coding'
0.24382,1.00000,0.02154,'non_coding'
4.41568,2.41732,0.02098,'coding'
0.83084,1.58496,0.02421,'non_coding'
9.30808,2.54418,0.04701,'coding'
6.76231,2.75343,0.05707,'coding'
15.63859,2.80041,0.06755,'coding'
0.21850,2.23593,0.00037,'non_coding'
2.45699,2.23593,0.03963,'coding'
4.08835,2.19716,0.04926,'coding'
3.43478,2.41938,0.04267,'coding'
7.37423,2.43707,0.04524,'coding'
0.16822,1.00000,0.00241,'non_coding'
3.76699,2.75163,0.03657,'coding'
7.81577,2.54053,0.04018,'coding'
0.29512,1.00000,0.00551,'coding'
0.85018,0.91830,0.01962,'non_coding'
2.39744,2.25163,0.04610,'coding'
2.43844,2.25163,0.04394,'coding'
15.92476,2.71484,0.07190,'coding'
8.84764,2.45189,0.03797,'coding'
0.14281,1.00000,0.02777,'non_coding'
5.54762,1.61058,0.04662,'coding'
4.32667,2.30827,0.02884,'coding'
4.12658,2.44107,0.02612,'coding'
3.28558,2.63856,0.01810,'coding'
3.72917,2.20752,0.01793,'non_coding'
0.94779,0.00000,0.07253,'coding'
0.55862,0.00000,0.03704,'coding'
0.19678,1.58496,0.01733,'non_coding'
0.47315,2.56584,0.00195,'coding'
0.29762,1.58496,0.01063,'non_coding'
0.58743,2.67464,0.00120,'coding'
1.17949,1.00000,0.06049,'coding'
0.89090,0.00000,0.08533,'coding'
0.46028,0.00000,0.02773,'coding'
1.03093,0.91830,0.02981,'non_coding'
7.22086,2.25980,0.04430,'coding'
4.24319,2.50326,0.05337,'coding'
5.21884,2.87314,0.04538,'coding'
2.49781,2.72548,0.03287,'coding'
10.80692,2.50161,0.06229,'coding'
0.42622,2.00000,0.01258,'non_coding'
12.19699,2.44471,0.03794,'coding'
1.19048,1.00000,0.05669,'non_coding'
3.52632,2.64644,0.04124,'coding'
4.70988,2.12581,0.04361,'coding'
1.86207,1.58496,0.06421,'coding'
9.15686,2.02258,0.07182,'coding'
2.47917,1.58496,0.07747,'coding'
4.54966,2.61058,0.03714,'coding'
1.01368,2.00000,0.02478,'non_coding'
4.83509,1.92193,0.10179,'coding'
33.48502,1.94125,0.12288,'coding'
0.27394,2.82922,0.00044,'non_coding'
1.37533,2.52164,0.02166,'coding'
0.25745,1.92193,0.03101,'non_coding'
1.65568,2.32193,0.03639,'coding'
0.82516,2.77190,0.00218,'non_coding'
5.53738,2.88721,0.02588,'coding'
8.92735,2.87685,0.04578,'coding'
3.23001,2.20020,0.01006,'non_coding'
7.77919,2.92745,0.04955,'coding'
5.51453,2.93321,0.03206,'coding'
7.76538,3.22214,0.03333,'coding'
0.30496,2.00489,0.00475,'non_coding'
3.02381,2.58496,0.05400,'coding'
1.54639,2.80735,0.01719,'non_coding'
1.51852,2.23593,0.02596,'coding'
0.31931,1.00000,0.03320,'non_coding'
9.42771,2.76783,0.02272,'coding'
0.36334,2.00000,0.01455,'non_coding'
9.01601,2.91044,0.05094,'coding'
8.62428,2.59420,0.03717,'coding'
8.88266,2.43707,0.05534,'coding'
0.73460,0.91830,0.01594,'non_coding'
7.46784,2.60316,0.06551,'coding'
3.23392,2.66596,0.01891,'coding'
4.70458,2.73291,0.03690,'coding'
4.53601,2.50480,0.02800,'coding'
2.15107,2.80370,0.01258,'coding'
1.05641,2.73216,0.01083,'non_coding'
8.75246,2.81541,0.03693,'coding'
15.22574,2.29546,0.08776,'coding'
0.27518,2.40564,0.00660,'non_coding'
2.58602,1.84237,0.04171,'coding'
9.16046,2.88418,0.05250,'coding'
1.38365,1.58496,0.05221,'coding'
0.03836,1.58496,0.00202,'non_coding'
0.64762,2.00000,0.01850,'coding'
3.38235,2.65564,0.02487,'coding'
4.68788,2.61006,0.02841,'coding'
5.28016,2.16420,0.02055,'coding'
0.88851,1.58496,0.04213,'non_coding'
13.51064,3.21702,0.05749,'coding'
0.48958,2.32193,0.01020,'coding'
8.14089,2.77190,0.05595,'coding'
0.78148,2.52164,0.00743,'non_coding'
8.70613,2.61006,0.05424,'coding'
5.40017,2.19383,0.02707,'coding'
7.65537,1.85107,0.02075,'coding'
1.84120,1.58496,0.07407,'non_coding'
13.25811,3.01925,0.05159,'coding'
0.75000,1.00000,0.03125,'non_coding'
0.76720,1.00000,0.04614,'coding'
0.53333,1.00000,0.02370,'non_coding'
14.71051,2.74771,0.06671,'coding'
1.36736,0.81128,0.02286,'non_coding'
4.47015,2.40564,0.03336,'coding'
0.87421,0.91830,0.03299,'non_coding'
1.04762,1.58496,0.03741,'coding'
0.77580,2.00000,0.01309,'non_coding'
5.38739,2.22219,0.05824,'coding'
2.51010,1.58496,0.07606,'coding'
0.39771,1.00000,0.01384,'coding'
0.61702,1.00000,0.02626,'non_coding'
4.47035,2.05881,0.05485,'coding'
9.43307,2.52628,0.04952,'coding'
7.55247,1.71526,0.03497,'coding'
6.12672,2.61058,0.05063,'coding'
3.50196,1.92193,0.08240,'coding'
6.14327,2.31582,0.05389,'coding'
18.43697,2.06631,0.04963,'coding'
8.43606,3.04803,0.03537,'coding'
0.35294,1.00000,0.02076,'non_coding'
10.43804,2.32113,0.06016,'coding'
4.65136,2.04037,0.04746,'coding'
17.00780,3.07926,0.06631,'coding'
16.54768,2.98347,0.07824,'coding'
2.48810,2.40564,0.03554,'coding'
1.06944,1.00000,0.04456,'non_coding'
8.97569,2.49391,0.04224,'coding'
1.52632,1.50000,0.04017,'coding'
0.62016,1.00000,0.02884,'non_coding'
8.42628,2.78632,0.02901,'coding'
5.08133,2.37899,0.03061,'coding'
1.30476,2.25163,0.02485,'coding'
9.46008,2.65867,0.03597,'coding'
0.59213,1.92193,0.00947,'non_coding'
8.98399,2.44163,0.07846,'coding'
14.58874,2.33676,0.03943,'coding'
18.64225,2.87373,0.05573,'coding'
8.95634,2.35077,0.04512,'coding'
1.24074,1.58496,0.04595,'non_coding'
6.07715,3.00869,0.03607,'coding'
6.63376,1.14511,0.05694,'coding'
