% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: R.A. Fisher
%      (b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
%      (c) Date: July, 1988
% 
% 3. Past Usage:
%    - Publications: too many to mention!!!  Here are a few.
%    1. Fisher,R.A. "The use of multiple measurements in taxonomic problems"
%       Annual Eugenics, 7, Part II, 179-188 (1936); also in "Contributions
%       to Mathematical Statistics" (John Wiley, NY, 1950).
%    2. Duda,R.O., & Hart,P.E. (1973) Pattern Classification and Scene Analysis.
%       (Q327.D83) John Wiley & Sons.  ISBN 0-471-22361-1.  See page 218.
%    3. Dasarathy, B.V. (1980) "Nosing Around the Neighborhood: A New System
%       Structure and Classification Rule for Recognition in Partially Exposed
%       Environments".  IEEE Transactions on Pattern Analysis and Machine
%       Intelligence, Vol. PAMI-2, No. 1, 67-71.
%       -- Results:
%          -- very low misclassification rates (0% for the setosa class)
%    4. Gates, G.W. (1972) "The Reduced Nearest Neighbor Rule".  IEEE 
%       Transactions on Information Theory, May 1972, 431-433.
%       -- Results:
%          -- very low misclassification rates again
%    5. See also: 1988 MLC Proceedings, 54-64.  Cheeseman et al's AUTOCLASS II
%       conceptual clustering system finds 3 classes in the data.
% 
% 4. Relevant Information:
%    --- This is perhaps the best known database to be found in the pattern
%        recognition literature.  Fisher's paper is a classic in the field
%        and is referenced frequently to this day.  (See Duda & Hart, for
%        example.)  The data set contains 3 classes of 50 instances each,
%        where each class refers to a type of iris plant.  One class is
%        linearly separable from the other 2; the latter are NOT linearly
%        separable from each other.
%    --- Predicted attribute: class of iris plant.
%    --- This is an exceedingly simple domain.
% 
% 5. Number of Instances: 150 (50 in each of three classes)
% 
% 6. Number of Attributes: 4 numeric, predictive attributes and the class
% 
% 7. Attribute Information:
%    1. sepal length in cm
%    2. sepal width in cm
%    3. petal length in cm
%    4. petal width in cm
%    5. class: 
%       -- Iris Setosa
%       -- Iris Versicolour
%       -- Iris Virginica
% 
% 8. Missing Attribute Values: None
% 
% Summary Statistics:
%  	           Min  Max   Mean    SD   Class Correlation
%    sepal length: 4.3  7.9   5.84  0.83    0.7826   
%     sepal width: 2.0  4.4   3.05  0.43   -0.4194
%    petal length: 1.0  6.9   3.76  1.76    0.9490  (high!)
%     petal width: 0.1  2.5   1.20  0.76    0.9565  (high!)
% 
% 9. Class Distribution: 33.3% for each of 3 classes.

@RELATION jk

@ATTRIBUTE P_value	REAL
@ATTRIBUTE S_entropy    REAL
@ATTRIBUTE F3   REAL
@ATTRIBUTE class 	{'coding','non_coding'}

@DATA
5.60692,2.23593,0.05290,'coding'
3.54667,2.32193,0.02364,'coding'
5.70718,2.72548,0.03963,'coding'
14.15337,1.84644,0.08683,'coding'
5.90661,2.40564,0.04597,'coding'
5.58951,2.52164,0.05175,'coding'
8.16968,1.86763,0.04921,'coding'
11.92443,2.77736,0.06007,'coding'
0.59950,1.52193,0.01214,'non_coding'
3.02367,2.23127,0.01789,'coding'
3.79206,2.41380,0.01772,'coding'
2.51445,2.32193,0.02907,'coding'
0.92409,2.00000,0.01588,'non_coding'
7.28034,1.91830,0.07467,'coding'
7.86232,2.25163,0.08546,'coding'
6.48495,2.64160,0.04503,'coding'
17.49535,2.89940,0.06970,'coding'
11.35037,2.14940,0.04642,'coding'
12.91502,2.78064,0.05105,'coding'
10.00806,2.91830,0.05381,'coding'
5.28283,1.79248,0.05336,'coding'
1.36913,1.50000,0.01838,'non_coding'
16.11601,2.33291,0.07100,'coding'
7.23077,2.12809,0.06180,'coding'
11.27498,2.55034,0.06691,'coding'
10.25680,2.66353,0.06197,'coding'
4.53188,2.25163,0.04953,'coding'
3.23050,1.58496,0.06873,'coding'
3.55367,0.00000,0.12046,'coding'
5.15427,0.81128,0.08519,'coding'
7.52348,1.75272,0.05171,'coding'
25.19577,3.09944,0.07272,'coding'
13.71183,2.82258,0.05898,'coding'
4.38286,1.52193,0.05009,'coding'
8.94459,2.52206,0.04796,'coding'
19.34191,2.72722,0.07660,'coding'
18.82345,2.68628,0.07440,'coding'
8.94589,1.84644,0.05809,'coding'
14.01024,2.64160,0.09563,'coding'
4.59871,1.58496,0.08930,'coding'
4.29118,2.75343,0.02167,'non_coding'
3.62791,1.00000,0.08437,'coding'
4.00000,0.00000,0.14545,'coding'
12.38972,2.15564,0.09316,'coding'
1.47380,2.28778,0.01058,'non_coding'
10.10923,2.29990,0.05711,'coding'
10.80283,2.84644,0.07061,'coding'
9.61709,3.32193,0.06087,'coding'
9.35744,2.44644,0.05885,'coding'
12.95973,1.89106,0.08698,'coding'
10.95070,2.19716,0.07712,'coding'
7.67063,2.50000,0.06088,'coding'
7.06937,2.25163,0.07177,'coding'
4.20588,1.50000,0.06185,'coding'
12.11926,2.22219,0.07108,'coding'
2.06818,1.00000,0.04700,'coding'
16.23565,2.18872,0.08347,'coding'
1.07744,0.91830,0.02177,'non_coding'
11.43382,2.59491,0.06628,'coding'
16.21952,2.61991,0.04378,'coding'
2.65465,1.58496,0.04783,'coding'
9.28829,2.52164,0.08368,'coding'
4.07692,1.00000,0.10454,'coding'
8.91308,1.89624,0.04792,'coding'
6.18037,1.50000,0.08466,'coding'
11.37182,2.23226,0.04955,'coding'
5.49546,2.41938,0.03738,'coding'
1.90123,1.50000,0.02817,'coding'
6.86667,2.72548,0.04655,'coding'
2.84265,1.52193,0.03531,'coding'
15.59545,2.93626,0.04726,'coding'
4.49080,1.92193,0.05510,'coding'
3.61207,1.37878,0.03114,'coding'
8.53860,2.75506,0.02996,'coding'
5.46328,2.66353,0.03087,'coding'
2.94444,1.58496,0.06134,'coding'
3.31333,2.24644,0.02209,'coding'
0.57746,1.00000,0.02553,'non_coding'
5.85908,2.00000,0.09527,'coding'
6.99123,1.37095,0.09199,'coding'
1.29981,2.32193,0.01452,'non_coding'
15.97535,2.58402,0.04923,'coding'
8.83682,2.23593,0.07395,'coding'
10.19380,1.90564,0.07902,'coding'
11.57903,2.95021,0.05436,'coding'
6.94658,2.23593,0.07481,'non_coding'
10.14667,2.65656,0.04510,'coding'
3.38636,2.00000,0.05131,'coding'
12.05313,2.12193,0.07533,'coding'
6.89366,1.92193,0.08458,'coding'
1.15888,2.64644,0.03505,'non_coding'
22.61917,1.95667,0.05606,'coding'
12.25624,2.96596,0.03992,'coding'
5.04586,2.25163,0.05340,'coding'
16.12233,2.87314,0.07942,'coding'
10.21682,2.64644,0.06211,'coding'
9.50909,1.95021,0.08645,'coding'
3.44444,1.00000,0.08832,'coding'
8.55484,1.92193,0.11039,'coding'
17.06027,2.62129,0.04254,'coding'
1.43656,1.92193,0.01854,'coding'
2.81149,1.50000,0.03878,'coding'
29.36918,3.10846,0.06074,'coding'
3.49000,2.44644,0.02327,'coding'
0.99751,0.0,0.04861,'coding'
2.89744,1.00000,0.07429,'coding'
10.07775,2.48171,0.05876,'coding'
9.07679,2.35539,0.04752,'coding'
61.97568,2.35548,0.05109,'coding'
18.83927,2.68925,0.07899,'coding'
18.70056,2.33180,0.06339,'coding'
0.93627,1.00000,0.02754,'non_coding'
9.54329,1.92193,0.12394,'coding'
11.38517,2.45915,0.06105,'coding'
6.68998,2.00000,0.09357,'coding'
12.68627,2.05881,0.09328,'coding'
12.55200,2.15564,0.10042,'coding'
1.31790,1.00000,0.01698,'non_coding'
34.96897,2.72094,0.07938,'coding'
7.82153,1.84237,0.06922,'coding'
15.63660,2.68872,0.08060,'coding'
19.31326,2.86383,0.07049,'coding'
12.43920,3.08496,0.06530,'coding'
8.05714,2.15564,0.06577,'coding'
2.00000,1.00000,0.05714,'coding'
19.27878,2.78064,0.07696,'coding'
6.20489,2.12809,0.05693,'coding'
1.29333,0.00000,0.05173,'coding'
6.18542,1.92193,0.07732,'coding'
4.99405,1.92193,0.05945,'coding'
3.58791,2.25163,0.03943,'coding'
7.70333,2.58496,0.07703,'coding'
8.76190,2.64644,0.05326,'coding'
6.31976,2.52164,0.05719,'coding'
8.74434,2.92193,0.05660,'coding'
3.21615,1.50000,0.05025,'coding'
8.99552,2.12581,0.04836,'coding'
21.80565,2.38418,0.07103,'coding'
5.81167,2.58496,0.05812,'coding'
11.67026,3.08496,0.06291,'coding'
6.30352,2.40564,0.05125,'coding'
16.56610,2.19201,0.08061,'coding'
13.45565,2.95282,0.05426,'coding'
4.93496,2.64644,0.03009,'coding'
0.99593,1.00000,0.02429,'coding'
4.17908,2.25163,0.04446,'coding'
18.09524,2.82450,0.04658,'coding'
6.50165,2.17095,0.04292,'coding'
32.59951,2.71078,0.11941,'coding'
13.39787,1.84237,0.06104,'coding'
22.84168,2.75392,0.06932,'coding'
1.73180,1.00000,0.03981,'non_coding'
2.12079,2.05881,0.01478,'coding'
2.85276,1.92193,0.03500,'coding'
1.58361,2.50000,0.01067,'non_coding'
1.60185,1.00000,0.04450,'coding'
0.58333,0.0,0.04861,'coding'
4.00314,1.58496,0.07553,'coding'
23.09254,2.80351,0.06224,'coding'
1.42485,0.0,0.08681,'coding'
4.06227,1.58496,0.08928,'coding'
8.75149,1.84237,0.07814,'coding'
0.52381,1.00000,0.01497,'coding'
3.19565,1.91830,0.03474,'coding'
9.46586,2.62925,0.03287,'coding'
7.22543,2.32193,0.08353,'coding'
3.43778,2.32193,0.04584,'coding'
1.08886,0.91830,0.02077,'non_coding'
3.68841,0.00000,0.16037,'coding'
0.41111,1.58496,0.00914,'non_coding'
2.85026,2.50000,0.02227,'coding'
6.75152,2.52164,0.06138,'coding'
0.50248,1.00000,0.01001,'non_coding'
17.57143,3.00000,0.07172,'coding'
8.11747,1.84237,0.07152,'coding'
16.83252,3.02699,0.08211,'coding'
15.58929,2.21702,0.06960,'coding'
16.85859,2.68004,0.06812,'coding'
5.22388,2.00000,0.07797,'coding'
7.53378,3.09307,0.03356,'coding'
3.10390,2.32193,0.04031,'coding'
2.78652,1.37095,0.03131,'coding'
4.05168,2.00000,0.06282,'coding'
1.07407,1.00000,0.02984,'coding'
2.74809,2.00000,0.04196,'coding'
1.38095,1.00000,0.03946,'coding'
0.45833,2.32193,0.00603,'non_coding'
29.75504,2.57263,0.06547,'coding'
1.36420,0.00000,0.05053,'coding'
12.15017,2.03816,0.06015,'coding'
9.59887,2.55591,0.04067,'coding'
0.69198,1.58496,0.01681,'non_coding'
4.27650,2.23593,0.03941,'coding'
1.49421,0.0,0.07407,'coding'
5.07429,1.92193,0.05799,'coding'
16.79434,2.58418,0.05383,'coding'
10.54012,2.12809,0.09759,'coding'
15.76667,1.49111,0.09275,'coding'
12.80374,1.58496,0.23932,'coding'
0.21673,1.00000,0.00500,'non_coding'
4.52941,1.00000,0.13322,'coding'
7.78107,1.66450,0.06594,'coding'
6.85990,1.50000,0.09942,'coding'
8.61394,2.73216,0.04867,'coding'
10.20304,2.50738,0.04894,'coding'
10.20217,1.65774,0.07366,'coding'
5.42128,1.84237,0.04614,'coding'
6.54493,1.58496,0.11382,'coding'
10.08602,1.75000,0.08134,'coding'
3.86473,1.00000,0.11202,'coding'
10.17011,2.48171,0.06000,'coding'
7.52764,2.25163,0.07565,'coding'
11.45134,2.85539,0.05918,'coding'
13.50388,2.11808,0.07851,'coding'
6.24779,1.58496,0.11058,'coding'
11.55371,2.43004,0.04804,'coding'
8.12801,2.40564,0.06181,'coding'
13.04159,2.16993,0.04717,'coding'
26.35223,2.94330,0.05976,'coding'
7.34409,2.64160,0.05265,'coding'
5.58120,1.91830,0.05724,'coding'
0.41617,0.0,0.04938,'coding'
2.92884,1.00000,0.06582,'coding'
0.30027,1.00000,0.01204,'non_coding'
10.40413,2.41309,0.06138,'coding'
5.55000,1.66450,0.05045,'coding'
4.98160,1.92193,0.06112,'coding'
7.77368,2.25163,0.08183,'coding'
4.99830,1.91830,0.05100,'coding'
14.80027,1.87500,0.06053,'coding'
8.96891,1.91830,0.09294,'coding'
24.26849,2.95327,0.06336,'coding'
3.82051,0.91830,0.07347,'coding'
2.58730,1.00000,0.06160,'coding'
10.46503,2.05881,0.07318,'coding'
5.97032,2.00000,0.08179,'coding'
15.34852,2.46772,0.06992,'coding'
4.93917,2.00000,0.07210,'coding'
1.05556,1.00000,0.03199,'non_coding'
1.48980,1.58496,0.03040,'coding'
4.82906,1.58496,0.08255,'coding'
5.48299,2.25163,0.05595,'coding'
3.88050,0.91830,0.07322,'coding'
6.66308,2.50326,0.04776,'coding'
1.19454,1.00000,0.02524,'non_coding'
5.21083,1.58496,0.08907,'coding'
2.41745,1.58496,0.04519,'coding'
2.49398,1.00000,0.06010,'coding'
7.32011,2.00000,0.05810,'coding'
10.61944,1.93628,0.04361,'coding'
9.09475,2.05881,0.06229,'coding'
15.08442,2.85539,0.07877,'coding'
8.98123,2.62581,0.04816,'coding'
2.61438,1.58496,0.05126,'coding'
2.94853,2.41938,0.02168,'coding'
3.41818,1.58496,0.06215,'coding'
7.24859,1.55666,0.06143,'coding'
15.30634,2.72548,0.10779,'coding'
1.34028,0.00000,0.05584,'coding'
7.39312,2.23593,0.06631,'coding'
6.80556,1.58496,0.14178,'coding'
8.59190,2.23593,0.08030,'coding'
10.80319,2.50326,0.07374,'coding'
6.73459,2.15564,0.05083,'coding'
3.71736,2.23593,0.03426,'coding'
12.79291,2.32193,0.08500,'coding'
0.93681,2.32193,0.00904,'non_coding'
7.64970,2.41938,0.05563,'coding'
0.40240,1.58496,0.00725,'non_coding'
6.95238,1.92193,0.08277,'coding'
45.13570,2.52535,0.07802,'coding'
7.75852,1.66450,0.06896,'coding'
1.33589,1.00000,0.02963,'non_coding'
3.75124,1.50000,0.05599,'coding'
9.80653,2.64160,0.06858,'coding'
4.57920,1.50000,0.06495,'coding'
6.40113,2.19716,0.04340,'coding'
4.99383,1.84237,0.04624,'coding'
1.83333,1.00000,0.04955,'coding'
5.94066,1.90564,0.04500,'coding'
3.88514,2.05881,0.02625,'coding'
5.15575,2.73216,0.02938,'coding'
4.02564,2.75000,0.03097,'coding'
4.11538,2.25163,0.03957,'coding'
0.83473,1.00000,0.02162,'non_coding'
5.86119,2.11808,0.03438,'coding'
0.81771,1.00000,0.02555,'coding'
3.22549,1.50000,0.04743,'coding'
0.09950,1.00000,0.00297,'non_coding'
3.12121,2.00000,0.04729,'coding'
6.18088,2.62581,0.03194,'coding'
5.37179,2.25163,0.05165,'coding'
0.89291,1.84237,0.00808,'non_coding'
2.93434,1.00000,0.08892,'coding'
1.86246,1.50000,0.01576,'non_coding'
4.82828,2.25163,0.04877,'coding'
0.40893,0.91830,0.00843,'non_coding'
5.16168,1.92193,0.06182,'coding'
1.51323,2.00000,0.02402,'coding'
1.57372,2.58496,0.00660,'non_coding'
2.83077,1.00000,0.08710,'coding'
2.64791,2.87314,0.01354,'coding'
6.63039,1.50000,0.09021,'coding'
1.14764,1.58496,0.01882,'non_coding'
3.17404,1.58496,0.05618,'coding'
2.40000,1.58496,0.04364,'coding'
1.18862,1.00000,0.03637,'non_coding'
14.72831,2.49560,0.06725,'coding'
12.58109,2.66123,0.06152,'coding'
5.56641,2.75000,0.04349,'coding'
4.32483,2.71929,0.02207,'coding'
0.11517,2.23593,0.00071,'non_coding'
7.48084,2.05881,0.05213,'coding'
9.27249,2.25000,0.07359,'coding'
5.95713,2.44644,0.03831,'non_coding'
12.06230,2.44644,0.07910,'coding'
1.04232,1.00000,0.02418,'non_coding'
1.35714,1.00000,0.03231,'coding'
0.81173,0.91830,0.01503,'non_coding'
4.71795,1.58496,0.09073,'coding'
8.05890,2.15564,0.06473,'coding'
13.29351,2.45915,0.06906,'coding'
6.79333,2.25163,0.06793,'coding'
5.57914,2.32193,0.06234,'coding'
15.99757,2.34585,0.07766,'coding'
11.91173,2.64644,0.07422,'coding'
6.55033,2.40564,0.05903,'non_coding'
7.52294,2.12809,0.06902,'coding'
4.78821,2.25163,0.05291,'coding'
13.46502,2.15564,0.11082,'coding'
10.78313,2.15564,0.08661,'coding'
11.26590,2.36852,0.06512,'coding'
11.01794,2.75286,0.03826,'coding'
0.26300,1.58496,0.00483,'non_coding'
4.73156,1.58496,0.08374,'coding'
10.86111,2.39624,0.05839,'coding'
25.40027,2.18389,0.06893,'coding'
5.11988,1.58496,0.08982,'coding'
3.42636,2.00000,0.05312,'coding'
6.65528,1.35678,0.04134,'coding'
3.12346,1.00000,0.07712,'coding'
3.24786,1.00000,0.08328,'coding'
9.00078,2.09858,0.01888,'non_coding'
17.81245,2.43841,0.04556,'coding'
1.39517,1.00000,0.07166,'non_coding'
2.27273,1.00000,0.05165,'coding'
3.10798,1.00000,0.08755,'coding'
11.27236,1.92193,0.13747,'coding'
12.12958,2.62352,0.06204,'coding'
4.25287,1.00000,0.09777,'coding'
5.80527,3.22110,0.01995,'coding'
0.28448,1.58496,0.00490,'non_coding'
3.83471,2.00000,0.06338,'coding'
2.40278,1.00000,0.06674,'coding'
5.38454,2.11808,0.03121,'coding'
4.60349,2.50000,0.03712,'coding'
2.79920,1.00000,0.06745,'coding'
3.21429,1.00000,0.07653,'coding'
0.76844,1.00000,0.01899,'non_coding'
11.38209,2.48171,0.06795,'coding'
4.62074,2.52164,0.04107,'coding'
1.79180,2.72193,0.01251,'non_coding'
2.95341,1.58496,0.06351,'coding'
13.07004,2.56545,0.06618,'coding'
15.33635,2.80735,0.06940,'coding'
8.57649,2.72193,0.05214,'coding'
7.47368,1.92193,0.08741,'coding'
5.57255,2.40564,0.04371,'coding'
12.00488,3.02699,0.05856,'coding'
14.54020,2.12809,0.06810,'coding'
12.30448,2.69238,0.05606,'coding'
16.14239,2.49970,0.07972,'coding'
6.30534,2.50000,0.04813,'coding'
6.08237,2.40564,0.04697,'coding'
9.70833,2.04644,0.06387,'coding'
4.25265,1.37095,0.05417,'coding'
17.92250,2.34585,0.08961,'coding'
5.15556,2.00000,0.08593,'coding'
30.74424,2.90559,0.06750,'coding'
8.22265,2.75000,0.06277,'coding'
7.67389,1.77095,0.04752,'coding'
8.50745,2.05881,0.05847,'coding'
2.50115,2.00000,0.03450,'coding'
4.62281,1.92193,0.06083,'coding'
8.20900,2.84644,0.05279,'coding'
11.58964,2.50000,0.09235,'coding'
9.09195,1.91830,0.08958,'coding'
8.69433,2.15564,0.06873,'coding'
5.13615,1.00000,0.14468,'coding'
1.90378,0.91830,0.03925,'coding'
19.38247,3.03327,0.05148,'coding'
9.98968,2.64644,0.06186,'coding'
5.92377,2.12809,0.05313,'coding'
14.56236,2.78990,0.06373,'coding'
4.92241,1.58496,0.08487,'coding'
3.52980,1.92193,0.04675,'coding'
24.53054,2.57019,0.07618,'coding'
12.42473,2.06404,0.05726,'coding'
7.76812,1.50000,0.11258,'coding'
8.76614,2.84644,0.05566,'coding'
11.82860,2.91398,0.06721,'coding'
4.59896,1.50000,0.07186,'coding'
4.50136,2.15564,0.03660,'coding'
8.06796,2.41160,0.03916,'coding'
11.80288,2.25163,0.11349,'coding'
10.79677,2.19969,0.05509,'coding'
1.90262,1.92193,0.02138,'coding'
2.81690,2.23593,0.02645,'coding'
2.03333,1.00000,0.05083,'coding'
4.11253,1.92193,0.05239,'coding'
14.49929,2.33957,0.06170,'coding'
9.82731,2.40564,0.07893,'coding'
2.31353,1.58496,0.04581,'coding'
8.33951,2.52164,0.07722,'coding'
7.14061,2.64160,0.05193,'coding'
1.28378,1.00000,0.03470,'coding'
3.69100,2.00000,0.05388,'coding'
7.37438,2.50000,0.05503,'coding'
7.84444,2.52164,0.07471,'coding'
12.64848,2.29990,0.07666,'coding'
11.94458,2.98523,0.05674,'coding'
12.45650,2.64160,0.08445,'coding'
4.83092,1.50000,0.07001,'coding'
4.19198,1.92193,0.05306,'coding'
3.66479,1.37095,0.04118,'coding'
6.84929,2.25163,0.07286,'coding'
3.53741,1.58496,0.07219,'coding'
11.99660,2.19969,0.06121,'coding'
9.60452,2.11328,0.06512,'coding'
6.08453,2.25163,0.05823,'coding'
11.21078,2.64160,0.08243,'coding'
3.90667,2.84644,0.02604,'coding'
6.24686,1.37878,0.05227,'coding'
7.25758,1.14883,0.06598,'coding'
36.82777,2.54149,0.07688,'coding'
3.66339,2.92193,0.02402,'coding'
5.47137,3.03915,0.02575,'coding'
4.15090,1.50000,0.05609,'coding'
1.81481,1.00000,0.05041,'coding'
1.91667,1.00000,0.06389,'coding'
2.01093,1.00000,0.06593,'coding'
8.14340,1.88223,0.02644,'non_coding'
0.39826,0.0,0.03009,'coding'
7.98504,1.68548,0.05119,'coding'
10.20048,2.00000,0.14783,'coding'
3.00521,1.00000,0.09391,'coding'
7.75000,2.32193,0.09687,'coding'
20.23448,2.44107,0.07318,'coding'
1.60656,1.00000,0.05267,'non_coding'
17.07940,2.77190,0.06457,'coding'
0.37690,1.00000,0.01752,'non_coding'
33.88432,2.72895,0.05924,'coding'
5.97602,2.00000,0.08599,'coding'
8.19717,2.72193,0.05358,'coding'
9.78981,2.37095,0.06236,'coding'
7.99071,2.41938,0.05568,'coding'
15.85563,2.37878,0.07191,'coding'
6.81419,2.55034,0.03817,'coding'
9.93783,2.52193,0.06391,'coding'
9.36604,1.90564,0.07069,'coding'
4.41987,1.58496,0.08500,'coding'
17.85196,2.91398,0.10501,'coding'
2.52459,1.00000,0.08277,'coding'
18.02230,3.05748,0.06700,'coding'
13.93333,2.64644,0.08708,'coding'
16.80473,2.32486,0.07691,'coding'
14.21255,2.78401,0.04421,'coding'
11.75967,2.49970,0.05807,'coding'
6.52808,2.12581,0.03548,'coding'
3.62222,2.58496,0.04025,'coding'
8.57356,1.92193,0.09579,'coding'
6.53674,2.12193,0.04177,'coding'
4.25694,2.25163,0.04434,'coding'
5.96277,2.25163,0.06343,'coding'
5.25000,2.32193,0.05966,'coding'
9.66880,2.68925,0.04123,'coding'
4.36578,1.58496,0.07727,'coding'
5.90999,2.23593,0.04987,'coding'
10.71380,2.28416,0.05508,'coding'
6.63636,2.00000,0.10969,'coding'
15.73350,2.31582,0.07694,'coding'
14.16329,2.22460,0.05734,'coding'
5.00125,2.50000,0.03746,'coding'
3.40264,0.91830,0.06738,'coding'
5.25303,2.23593,0.04775,'coding'
2.97953,1.58496,0.05227,'coding'
1.72800,1.50000,0.02765,'coding'
5.79205,2.23593,0.05314,'coding'
0.48826,1.00000,0.01375,'coding'
7.72537,2.66353,0.04612,'coding'
9.89914,2.19716,0.07306,'coding'
7.43574,2.32193,0.08959,'coding'
0.87360,0.91830,0.01249,'non_coding'
15.49614,2.33012,0.06525,'coding'
3.39241,1.52193,0.04294,'coding'
7.93094,1.75000,0.06319,'coding'
18.20190,2.93111,0.06108,'coding'
17.89060,3.01307,0.06868,'coding'
1.10383,1.50000,0.01810,'non_coding'
11.61622,2.66353,0.06894,'coding'
8.82578,2.41938,0.06150,'coding'
10.44480,2.44644,0.06653,'coding'
11.14198,2.32193,0.06878,'coding'
19.24035,2.68732,0.06751,'coding'
10.26840,2.45915,0.05334,'coding'
17.71805,2.22561,0.06661,'coding'
10.16718,1.57095,0.06295,'coding'
1.80328,1.00000,0.05912,'coding'
9.95122,2.25000,0.08090,'coding'
3.18217,1.00000,0.07400,'coding'
13.02469,2.37095,0.08040,'coding'
18.03419,2.97494,0.06606,'coding'
16.91985,2.89629,0.07604,'coding'
3.34632,1.00000,0.08692,'coding'
6.57415,2.40564,0.05367,'coding'
5.80150,1.92193,0.06519,'coding'
5.30035,1.79248,0.05521,'coding'
6.22097,2.32193,0.06990,'coding'
12.41505,1.35678,0.08010,'coding'
9.95628,2.15564,0.08161,'coding'
8.16013,1.79248,0.08000,'coding'
15.42059,2.82782,0.06307,'coding'
6.08421,1.91830,0.06404,'coding'
4.15459,0.81128,0.06021,'coding'
2.66197,1.00000,0.07499,'coding'
17.50297,3.08506,0.08907,'coding'
16.59903,2.41309,0.09623,'coding'
8.91667,2.25163,0.09692,'coding'
10.90683,2.64644,0.06774,'coding'
11.05289,2.66353,0.06618,'coding'
11.29809,1.84237,0.09954,'coding'
16.51222,2.29990,0.09685,'coding'
8.62644,2.52164,0.07437,'coding'
5.09357,2.23593,0.04468,'coding'
4.58627,1.92193,0.05396,'coding'
9.00965,2.92193,0.05794,'coding'
12.18662,2.00000,0.09411,'coding'
8.43407,2.25163,0.09268,'coding'
19.87299,2.53187,0.05986,'coding'
6.83172,1.58496,0.13265,'coding'
2.29825,1.00000,0.06048,'coding'
7.76846,2.35539,0.06327,'non_coding'
3.91139,1.37095,0.04951,'coding'
6.57678,2.32193,0.07390,'coding'
1.13099,1.91830,0.01497,'non_coding'
14.98074,2.44022,0.06658,'coding'
1.77871,1.58496,0.02989,'coding'
10.49882,2.75343,0.04941,'coding'
10.00664,2.24644,0.06649,'coding'
6.04706,2.32193,0.07114,'coding'
13.14405,2.28259,0.05488,'coding'
8.63075,1.95021,0.07440,'coding'
26.68519,2.93443,0.06739,'coding'
0.60976,1.00000,0.01487,'coding'
8.30112,2.15564,0.06172,'coding'
12.33978,1.92193,0.15922,'coding'
6.15576,1.58496,0.11506,'coding'
19.07992,2.52440,0.07820,'coding'
25.15795,2.73855,0.07741,'coding'
19.27819,2.41160,0.09520,'coding'
6.50400,1.50000,0.10406,'coding'
10.20904,2.36852,0.05768,'coding'
11.41687,2.66123,0.05556,'coding'
13.23514,2.52206,0.07154,'coding'
0.87947,2.52164,0.01855,'non_coding'
9.35789,2.68872,0.04925,'coding'
5.42982,2.25163,0.05716,'coding'
7.51679,1.65774,0.05408,'coding'
6.80477,2.94439,0.01645,'non_coding'
6.12096,2.52164,0.05165,'coding'
10.97297,2.50000,0.08473,'coding'
12.23288,2.72548,0.08379,'coding'
11.54254,1.66450,0.09659,'coding'
7.63115,2.40564,0.06255,'coding'
9.01239,2.28104,0.06089,'coding'
2.44177,1.00000,0.05884,'coding'
3.85698,2.41938,0.02669,'coding'
3.89538,2.00000,0.05687,'coding'
1.62778,1.00000,0.05426,'coding'
3.02597,1.00000,0.07860,'coding'
1.62271,1.58496,0.03566,'non_coding'
22.85607,2.82322,0.07337,'coding'
11.35160,2.72548,0.07775,'coding'
13.90945,2.59491,0.08304,'coding'
6.32171,2.84535,0.03675,'coding'
2.25890,1.58496,0.04386,'coding'
15.35158,2.65656,0.06464,'coding'
0.94949,1.00000,0.01704,'non_coding'
12.98925,2.66884,0.04656,'coding'
19.75556,2.50161,0.06425,'coding'
1.38934,2.66123,0.03446,'non_coding'
15.37743,2.41380,0.06896,'coding'
4.82184,2.50326,0.03325,'coding'
0.99607,2.32193,0.02072,'non_coding'
5.72578,2.66353,0.03329,'coding'
3.52778,1.92193,0.04523,'coding'
8.08026,2.66353,0.04578,'coding'
2.88254,1.58496,0.05491,'coding'
4.61387,2.92193,0.02866,'coding'
4.01365,2.91398,0.02347,'coding'
15.85144,2.60534,0.03219,'coding'
2.44512,2.37095,0.01491,'coding'
8.44860,2.23593,0.07896,'coding'
3.86895,0.91830,0.06614,'coding'
8.27188,2.44644,0.05170,'coding'
4.68789,2.75000,0.03512,'coding'
7.41006,2.87314,0.03790,'coding'
12.20841,2.97494,0.04464,'coding'
4.84435,2.25000,0.04004,'coding'
3.17895,1.58496,0.06693,'coding'
3.32632,2.25163,0.03501,'coding'
7.70328,2.29990,0.04453,'coding'
6.67258,2.50326,0.04732,'coding'
0.47507,2.81419,0.00070,'non_coding'
1.51468,0.0,0.07407,'coding'
10.69312,2.50000,0.08487,'coding'
10.39009,2.37095,0.06433,'coding'
0.20728,0.0,0.04051,'coding'
2.34632,1.00000,0.06094,'coding'
15.72840,2.66013,0.06132,'coding'
14.36033,2.62193,0.04747,'coding'
18.84025,3.05666,0.04341,'coding'
16.09361,2.85539,0.08448,'coding'
2.14559,1.00000,0.04932,'coding'
5.38095,2.00000,0.07687,'coding'
5.29138,2.00000,0.07401,'coding'
7.76068,2.25163,0.07960,'coding'
28.59122,2.80284,0.07844,'coding'
4.02063,2.23593,0.03829,'coding'
